TPS_Num,File,Location,Year,Sex,,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
310,'AMES18j.JPG',IOWA,NEW,,AMES18j.JPG,18.117736,18.744544,20.610044,17.68494,21.56518,17.938648,21.236852,18.983328,23.759008,19.072872,26.549796,21.11746,26.41548,20.401108,28.7287,21.162232,30.37034,20.416032,29.086876,19.69968,28.997332,16.849196,24.729068,16.685032,18.72962,17.207372,19.013176,18.446064,20.311564,18.102812,21.087612,18.475912,23.296364,18.35652,24.729068,19.654908,25.490192,20.565272,28.310828,18.774392,28.191436,17.968496,28.519764,17.296916,15.700048,20.714512,17.341688,19.47582
311,'AMES19j.JPG',IOWA,NEW,,AMES19j.JPG,17.5665,18.6396,20.0949,17.4048,21.1827,17.6547,20.6829,18.6984,23.079,18.6984,25.7544,20.6976,25.578,19.845,28.0182,20.3301,29.4441,19.551,28.2828,19.0071,28.3857,16.5963,24.2256,16.4787,18.3456,17.0226,18.6249,18.1986,19.4187,17.8899,20.5359,18.1839,22.344,18.0663,23.9904,18.9483,24.8283,19.9038,27.5331,18.3897,27.3126,17.7429,27.6801,17.0226,15.288,20.8446,17.0226,19.257
312,'AMES20j.JPG',IOWA,NEW,,AMES20j.JPG,15.946308,17.746244,18.519654,16.761904,19.110258,16.8744,18.955576,17.943112,21.289868,18.111856,23.41323,19.925854,23.638222,19.391498,25.775646,20.03835,27.35059,19.096196,26.605304,18.674336,26.50687,16.550974,22.583572,15.974432,16.8744,16.143176,17.211888,17.29626,18.224352,17.099392,18.800894,17.380632,20.586768,17.211888,21.711728,18.168104,22.442952,19.096196,25.719398,18.013422,25.45222,17.408756,25.66315,16.818152,13.626078,19.939916,15.144774,18.533716
313,'AMES21j.JPG',IOWA,NEW,,AMES21j.JPG,15.3145,18.0964,18.27905,16.8881,19.03775,17.0286,18.81295,18.0683,21.1593,18.3493,23.4073,20.63945,23.2949,19.88075,25.8801,20.61135,27.2289,19.88075,26.414,19.2204,26.56855,16.8881,22.3676,16.1575,16.3823,16.298,16.579,17.60465,17.46415,17.3096,18.58815,17.5625,20.1758,17.4501,21.637,18.61625,22.3676,19.7543,25.72555,18.50385,25.5148,17.6187,25.9082,17.0286,13.207,19.76835,14.99135,18.3493
314,'AMES22j.JPG',IOWA,NEW,,AMES22j.JPG,17.627155,19.382734,20.139203,18.183802,20.781488,18.326532,20.653031,19.325642,22.751162,19.040182,26.048225,20.924218,25.605762,20.253387,28.017899,20.624485,29.331015,19.796651,28.460362,19.140093,27.903715,16.570953,23.607542,16.799321,18.440716,17.655701,18.768995,18.754722,19.739559,18.397897,20.453209,18.940271,22.40861,18.454989,23.992913,19.311369,24.906385,20.481755,27.461252,18.340805,27.090154,17.627155,27.232884,16.899232,15.671754,21.637868,17.141873,19.896562
315,'AMES23j.JPG',IOWA,NEW,,AMES23j.JPG,17.64074,18.14068,20.611812,17.083664,21.554556,17.42648,21.21174,18.583484,23.311488,18.526348,25.811188,20.483256,25.839756,19.740488,28.825112,20.440404,30.13924,19.92618,29.153644,19.111992,29.239348,16.697996,24.597048,16.255192,18.269236,16.64086,18.969152,17.626456,20.169008,17.455048,20.954628,18.054976,22.682992,17.740728,23.968552,18.71204,24.868444,19.726204,28.482296,18.554916,28.082344,17.897852,28.396592,17.012244,15.098188,20.397552,16.940824,18.64062
316,'AMES25j.JPG',IOWA,NEW,,AMES25j.JPG,17.007432,18.795465,19.443099,17.345328,20.147049,17.472039,20.048496,18.556122,22.329294,18.457569,24.736803,20.245602,24.384828,19.555731,26.933127,19.921785,28.29879,19.400862,27.397734,18.781386,27.271023,16.416114,23.174034,16.303482,17.852172,16.838484,18.190068,18.3027,19.245993,17.809935,19.893627,18.190068,21.625344,17.795856,23.047323,18.950334,23.835747,19.964022,26.524836,18.175989,26.18694,17.373486,26.496678,16.810326,14.965977,20.653893,16.345719,19.316388
317,'AMES26j.JPG',IOWA,NEW,,AMES26j.JPG,16.46268,17.218344,18.770154,16.152318,19.849674,16.368222,19.282926,17.33979,21.428472,17.27232,24.316188,19.080516,23.830404,18.324852,26.097396,18.797142,27.352338,18.203406,26.488722,17.636658,26.65065,15.545088,22.46751,15.356172,17.20485,15.72051,17.47473,16.786536,18.230394,16.543644,19.053528,16.8675,21.104616,16.651596,22.46751,17.731116,23.169198,18.48678,25.90848,17.164368,25.746552,16.368222,26.029926,15.828462,14.357616,18.918588,16.017378,17.650152
318,'AMES27j.JPG',IOWA,NEW,,AMES27j.JPG,17.514276,18.457569,19.949943,17.401644,20.766525,17.697303,20.569419,18.668754,22.751664,18.598359,25.412595,20.231523,25.271805,19.626126,27.73563,20.020338,28.890108,19.077045,27.862341,18.556122,27.777867,16.416114,23.385219,16.500588,18.119673,16.852563,18.753228,17.992962,19.499415,17.767698,20.27376,18.16191,22.019556,17.936646,23.483772,18.894018,24.272196,19.752837,27.200628,18.063357,26.862732,17.401644,27.087996,16.655457,15.402426,20.822841,16.937037,18.992571
319,'AMES28j.JPG',IOWA,NEW,,AMES28j.JPG,18.131035,20.157013,20.891063,18.879766,22.036181,18.879766,21.360855,20.230418,23.680453,20.083608,25.970689,22.050862,25.941327,21.507665,28.349011,22.036181,29.978602,21.228726,28.848165,20.612124,28.877527,18.468698,24.972381,18.233802,19.202748,18.20444,19.099981,19.599135,20.039565,19.334877,20.891063,19.892755,23.005127,19.188067,24.341098,20.333185,25.148553,21.58107,28.260925,20.186375,27.923262,19.496368,28.143477,18.718275,16.207824,21.757242,17.602519,20.509357
320,'AMES29j.JPG',IOWA,NEW,,AMES29j.JPG,16.365736,18.617256,19.123848,17.392992,19.799304,17.646288,19.91188,18.603184,22.008608,18.392104,25.11852,20.291824,24.893368,19.63044,27.623336,20.010384,28.678736,19.377144,27.7922,18.729832,27.454472,16.154656,23.190656,16.210944,17.055264,16.830112,17.491496,18.01216,18.532824,17.758864,19.517864,18.181024,21.642736,17.787008,23.162512,18.71576,24.06312,19.616368,27.130816,18.15288,26.722728,17.30856,26.722728,16.548672,14.240864,20.671768,15.943576,19.011272
321,'AMES30j.JPG',IOWA,NEW,,AMES30j.JPG,15.74695,17.280566,18.444471,16.390521,19.334516,16.513758,19.156507,17.841979,21.210457,18.061067,23.949057,20.060245,23.729969,19.211279,26.715043,20.183482,28.043264,19.375595,27.043675,18.75941,27.372307,16.226205,22.73038,15.719564,16.856083,15.74695,17.088864,17.061478,18.225383,16.924548,18.745717,17.362724,20.566886,16.993013,22.210046,18.21169,22.976854,19.402981,26.400104,18.033681,26.044086,17.088864,26.42749,16.390521,13.035736,19.539911,15.007528,17.978909
322,'AMES31j.JPG',IOWA,NEW,,AMES31j.JPG,15.94416,17.335896,18.470904,16.295472,19.362696,16.48464,19.146504,17.5656,21.159792,17.525064,23.929752,19.538352,23.524392,18.943824,25.929528,19.416744,27.118584,18.71412,26.240304,18.160128,26.118696,15.863088,21.727296,15.5388,16.403568,15.80904,16.700832,17.052144,17.552088,16.862976,18.822216,17.038632,20.40312,16.808928,22.02456,17.754768,22.862304,18.997872,25.591728,17.579112,25.186368,16.781904,25.483632,16.119816,13.606584,18.84924,15.349632,17.673696
359,'IL01j.JPG',NILL,NEW,,IL01j.JPG,15.406744,11.218312,18.002392,9.969648,19.054416,10.235112,18.572648,11.3068,20.922496,11.336296,23.89176,13.587824,23.74428,12.948744,26.920016,13.450176,28.109688,12.997904,27.224808,12.348992,26.467744,8.770144,22.387464,9.104432,16.51776,9.29124,16.350616,10.736544,17.540288,10.461248,18.248192,10.805368,20.607872,10.903688,21.807376,11.670584,22.898728,13.017568,26.575896,11.808232,26.064632,11.070832,25.85816,9.73368,13.577992,12.113024,14.84632,11.385456
360,'IL02j.JPG',NILL,NEW,,IL02j.JPG,11.06303,11.328177,13.549926,9.892726,14.26308,9.911012,14.26308,11.072173,16.576259,11.017315,19.310016,12.992203,19.38316,12.452766,22.03463,12.736199,23.40608,11.748755,22.464351,11.556752,21.9432,8.886996,17.481416,8.987569,11.8859,9.41729,11.949901,10.724739,12.836772,10.377305,14.061934,10.69731,15.479099,10.432163,17.307699,11.328177,18.304286,12.480195,21.632338,11.099602,21.175188,10.212731,21.294047,9.362432,8.914425,13.275636,10.541879,11.675611
361,'IL03j.JPG',NILL,NEW,,IL03j.JPG,14.76628,10.815944,17.23524,9.628944,18.270304,9.695416,17.975928,11.100824,20.32144,11.138808,22.828384,12.971536,22.723928,12.5822,25.35432,13.113976,26.712248,12.173872,25.696176,11.623104,25.534744,8.983216,20.84372,8.945232,15.402512,9.220616,15.516464,10.616528,16.52304,10.2082,17.823992,10.607032,19.295872,10.16072,20.900696,11.423688,21.916768,12.506232,25.30684,11.243264,24.870024,10.4456,24.87952,9.571968,12.401776,12.601192,13.949624,11.281248
362,'IL04j.JPG',NILL,NEW,,IL04j.JPG,14.046054,11.63294,16.334186,10.306208,17.478252,10.28698,16.949482,11.354134,19.218386,11.334906,22.01606,12.719322,21.814166,12.229008,23.977316,12.40206,25.150224,11.498344,24.188824,11.171468,23.919632,9.066002,19.381824,9.27751,14.988226,9.700526,15.151664,11.133012,15.940012,10.854206,16.737974,11.017644,18.381968,10.690768,19.987506,11.469502,21.237326,12.440516,23.525458,10.834978,23.054372,10.037016,23.400476,9.37365,11.988658,13.680722,13.4596,12.296306
363,'IL05j.JPG',NILL,NEW,,IL05j.JPG,14.28792,11.092446,16.913808,10.020852,17.695782,10.387704,17.599242,11.324142,19.568658,11.15037,22.841364,13.148748,22.657938,12.45366,25.206594,12.994284,26.442306,12.16404,25.351404,11.555838,25.14867,8.92995,20.871948,8.92995,15.465708,9.345072,15.311244,10.725594,16.344222,10.435974,17.348238,10.773864,19.01838,10.822134,20.572674,11.48826,21.634614,12.45366,24.463236,11.044176,23.980536,10.078776,24.37635,9.238878,11.999922,13.12944,13.670064,11.768226
364,'IL06j.JPG',NILL,NEW,,IL06j.JPG,14.306222,11.419794,16.621176,10.141242,17.551032,10.354334,17.28951,11.264818,19.643208,11.206702,22.56838,12.940496,22.151882,12.262476,24.137512,12.504626,25.784132,11.506968,24.534638,11.080784,24.515266,9.10484,20.00159,9.05641,15.081102,9.87972,15.168276,11.109842,15.991586,10.70303,17.086104,10.838634,18.8877,10.538368,20.427774,11.545712,21.667582,12.708032,23.788816,10.480252,23.48855,9.83129,24.011594,9.269502,12.388394,13.356994,13.725062,11.981582
365,'IL07j.JPG',NILL,NEW,,IL07j.JPG,12.762624,10.863424,15.24108,9.894832,16.086224,10.2082,15.687392,10.9204,18.080384,11.167296,20.8912,13.322888,20.862712,12.905064,22.989816,13.332384,24.490184,12.601192,23.208224,11.91748,23.322176,9.505496,19.400328,9.420032,13.873656,9.059184,13.569784,10.550056,14.319968,10.312656,15.582936,10.49308,17.42516,10.787456,18.935024,11.661088,19.951096,12.753128,22.609976,11.433184,22.353584,10.645016,22.571992,9.9708,10.521568,12.72464,12.031432,11.518648
366,'IL08j.JPG',NILL,NEW,,IL08j.JPG,14.089884,10.839856,16.471952,9.894744,17.590656,10.212996,17.21454,11.196684,19.249424,11.254548,22.094404,13.299076,21.79544,12.604708,24.49576,13.221924,25.759124,12.546844,24.437896,11.71746,24.698284,9.200376,20.44528,9.084648,14.629948,9.345036,14.89998,10.531248,15.81616,10.232284,16.848068,10.598756,18.66114,10.56018,19.91486,11.601732,21.004632,12.807232,23.926764,11.206328,23.637444,10.396232,23.926764,9.566848,11.688528,12.865096,13.2605,11.389564
367,'IL09j.JPG',NILL,NEW,,IL09j.JPG,14.457196,10.373134,16.940229,9.376086,17.553797,9.548652,17.630493,10.699092,19.691698,10.794962,22.289775,12.213838,22.308949,11.763249,24.54272,12.55897,25.990357,11.878293,25.252158,11.581096,25.060418,9.337738,20.362788,8.72417,14.907785,9.002193,15.233743,10.152633,16.163682,9.845849,17.237426,10.133459,19.250696,9.884197,20.650398,10.919593,21.685794,11.954989,24.475611,11.044224,24.072957,10.114285,24.437263,9.481543,11.916641,12.098794,13.651888,10.967528
368,'IL10j.JPG',NILL,NEW,,IL10j.JPG,12.002034,10.633381,14.701056,9.752849,15.399739,10.020837,15.246603,11.121502,17.581927,11.303351,20.845638,13.542965,20.568079,12.882566,22.807693,13.380258,24.31034,12.662433,23.123536,12.107315,23.314956,9.274299,18.864441,9.082879,12.777285,9.102021,13.073986,10.307967,14.366071,10.14526,15.064754,10.671665,16.978954,10.681236,18.615595,11.781901,19.601408,12.959134,22.424853,11.456487,22.20472,10.413248,22.750267,9.800704,9.456148,12.518868,11.427774,11.217212
369,'IL11j.JPG',NILL,NEW,,IL11j.JPG,14.958492,11.333972,17.417288,10.227024,18.455664,10.256412,18.151988,11.549484,20.414864,11.55928,22.932436,13.449908,22.765904,12.705412,25.185516,13.253988,26.831244,12.63684,25.753684,12.009896,25.81246,9.541304,21.492424,9.296404,16.06544,9.45314,15.800948,10.981316,16.809936,10.648252,17.691576,10.942132,19.778124,10.87356,20.992828,11.794384,21.99202,12.960108,25.07776,11.382952,24.695716,10.609068,24.950412,9.756816,12.76593903,13.31902178,14.37773777,11.86855073
370,'IL12j.JPG',NILL,NEW,,IL12j.JPG,14.668914,10.63635,16.990413,9.424731,17.804325,9.572715,17.415867,10.395876,19.450647,10.553109,21.975624,12.180933,21.984873,11.505756,23.834673,12.014451,25.296015,11.515005,24.648585,11.080302,23.982657,8.675562,20.273808,8.620068,15.695553,8.805048,15.640059,10.025916,16.574208,9.757695,17.240136,10.007418,19.015944,10.109157,20.449539,10.978563,21.254202,11.958957,23.825424,10.599354,23.316729,9.961173,23.325978,9.045522,12.809865,12.0237,14.104725,11.024808
371,'IL13j.JPG',NILL,NEW,,IL13j.JPG,-21.9486,11.10944,-19.46016,9.6462,-18.41632,9.63688,-18.72388,10.88576,-16.38456,10.69004,-13.03868,12.349,-13.36488,11.38904,-10.97896,11.8364,-9.49708,11.01624,-10.7646,10.58752,-11.25856,8.00588,-15.76012,8.41596,-21.3894,9.2268,-21.203,10.58752,-20.26168,10.23336,-19.04076,10.3452,-16.88784,10.18676,-14.93064,11.1374,-14.05456,11.9296,-11.59408,10.00036,-12.09736,9.30136,-12.08804,8.40664,-24.12948,13.24372,-22.42392,11.59408
372,'IL14j.JPG',NILL,NEW,,IL14j.JPG,14.862288,12.121088,17.105088,10.825248,18.311216,10.506272,18.4408,11.981536,20.663664,11.832016,23.733808,13.775776,23.534448,13.267408,26.325488,13.925296,27.681136,13.347152,26.853792,12.669328,26.61456,9.579248,22.039248,9.529408,16.138192,9.948064,15.829184,11.61272,16.776144,11.144224,18.081952,11.383456,19.746608,11.06448,21.550816,12.2108,22.737008,13.466768,25.757312,12.031376,25.11936,10.725568,25.56792,9.91816,13.038144,13.40696,14.583184,12.46
373,'IL15j.JPG',NILL,NEW,,IL15j.JPG,13.898801,10.631947,16.999378,9.751657,18.173098,10.045087,17.390618,11.218807,19.777182,11.463332,22.623453,13.39997,22.652796,12.607709,25.323009,13.39997,26.858626,12.676176,26.125051,12.196907,25.851183,9.58538,21.038931,9.252826,14.691062,9.106111,15.043178,10.377641,16.608138,10.260269,17.126531,10.719976,19.258789,10.641728,20.774844,11.766543,21.733382,12.744643,25.313228,11.610047,24.697025,10.622166,25.098046,9.673409,11.101435,12.42187,13.057635,11.160121
374,'IL16j.JPG',NILL,NEW,,IL16j.JPG,14.054472,10.626552,16.71111,9.71244,17.71092,9.750528,17.28243,10.75986,19.386792,10.893168,22.014864,12.673782,21.814902,12.111984,24.595326,12.721392,25.842708,12.150072,25.261866,11.654928,24.880986,9.14112,20.167596,8.874504,14.578182,9.264906,15.006672,10.28376,16.054092,10.083798,17.072946,10.455156,18.844038,10.293282,20.37708,11.350224,21.215016,12.42621,24.338232,11.121696,23.747868,10.074276,24.09066,9.312516,11.673972,12.511908,13.292712,11.074086
375,'IL18j.JPG',NILL,NEW,,IL18j.JPG,14.26832,11.05456,17.0368,10.00912,18.31456,10.04784,17.68536,11.30624,20.12472,11.52888,22.54472,13.42616,22.4092,12.84536,25.34224,13.6488,26.99752,13.07768,26.01016,12.36136,25.894,9.35088,20.57968,9.2444,15.2944,9.36056,15.07176,10.7932,16.42696,10.51248,17.55952,10.97712,19.63104,11.0352,20.9572,12.04192,21.83808,13.068,25.39064,11.9064,24.75176,11.0836,24.89696,9.59288,11.65472,13.08736,13.67784,11.374
376,'IL19j.JPG',NILL,NEW,,IL19j.JPG,15.1998,10.98531,18.00288,9.98844,18.88131,10.17597,18.52599,11.27154,20.55921,11.3505,23.48073,13.24554,23.15502,12.74217,25.84953,13.13697,27.2412,12.48555,26.41212,12.12036,26.17524,9.32715,21.62517,9.35676,16.24602,9.32715,16.29537,10.52142,17.20341,10.45233,18.22002,10.74843,20.29272,10.97544,21.62517,11.87361,22.6023,13.05801,25.60278,11.65647,25.11915,10.83726,25.57317,9.53442,12.85074,12.62373,14.47929,11.57751
377,'IL20j.JPG',NILL,NEW,,IL20j.JPG,11.287552,10.493312,13.63509393,9.494704107,14.62336,9.48416,14.258944,10.9792,16.454784,10.923136,19.585024,13.016192,19.06176,12.296704,21.369728,12.689152,22.808704,11.894912,21.81824,11.455744,21.892992,9.101056,17.314432,8.820736,11.801472,9.01696,12.10048,10.119552,13.025536,10.072832,13.997312,10.474624,16.127744,10.689536,17.42656,11.502464,18.491776,12.577024,21.136128,10.913792,20.818432,10.007424,21.238912,9.315968,8.587136,12.763904,10.46528,11.11936
378,'IL21j.JPG',NILL,NEW,,IL21j.JPG,11.507835,10.537405,13.961375,9.61275,14.77617,9.768385,14.648,10.65642,16.88182,10.848675,19.83618191,13.03920286,19.582545,12.4508,21.962845,12.90855,23.12553,12.221925,22.24665,11.60854,22.17341,8.84373,17.24802,8.71556,12.30432,8.95359,12.624745,10.18036,13.67757,9.969795,14.400815,10.27191,16.012095,10.134585,17.79732,11.26065,18.886765,12.331785,21.69735,10.96769,21.40439,10.097965,21.71566,9.328945,9.017675,12.37756,10.921915,11.02262
379,'IL22j.JPG',NILL,NEW,,IL22j.JPG,11.276244,11.174406,13.60926,10.007898,14.553576,10.063446,14.53506,11.276244,16.692174,11.239212,19.895442,12.831588,19.506606,12.146496,22.284006,12.526074,23.51532,11.720628,22.293264,11.192922,22.052556,8.600682,17.35875,9.008034,11.961336,9.359838,12.285366,10.757796,13.322262,10.50783,14.173998,10.868892,15.942276,10.517088,17.812392,11.470662,18.877062,12.414978,21.774816,10.87815,21.173046,10.063446,21.265626,9.008034,8.869164,13.37781,10.526346,11.822466
380,'IL24j.JPG',NILL,NEW,,IL24j.JPG,12.97972,11.21184,15.343,9.86532,16.13992,9.65464,16.04832,11.02864,18.24672,10.96452,21.09548,12.61332,20.96724,12.0912,23.2664,12.2744,24.62208,11.29428,23.88928,11.09276,23.38362841,8.494453727,18.87876,8.73864,13.57512,9.47144,14.39036,10.52484,15.51704,10.34164,15.8926,10.79048,17.57804,10.14012,19.13524,11.28512,20.04208,12.2744,23.01908,10.50652,22.50627066,9.62680906,22.79321723,8.853733566,10.97368,13.35528,12.40264,11.88052
381,'IL25j.JPG',NILL,NEW,,IL25j.JPG,11.220032,11.026265,13.619052,10.020522,14.440255,10.195835,14.20958,11.312302,16.663962,11.303075,19.552013,13.10234,19.072209,12.45645,21.86799,13.120794,23.039819,12.539493,22.190935,11.9951,21.914125,9.153184,17.568208,9.051687,11.875149,9.291589,12.244229,10.537234,13.203837,10.352694,14.043494,10.786363,16.045753,10.657185,17.761975,11.930511,18.629313,12.779395,21.600407,11.579885,20.972971,10.878633,20.972971,9.651442,8.940963,13.10234,10.574142,11.635247
382,'IL27j.JPG',NILL,NEW,,IL27j.JPG,11.018028,10.94566,13.44848653,9.741187132,14.42837,9.941554,14.211266,11.12658,16.364214,11.198948,19.457946,13.180022,19.421762,12.610124,21.98178,12.899596,23.646244,12.356836,22.949702,11.877398,22.135562,8.629884,17.069802,8.72939,11.795984,9.145506,12.049272,10.420992,12.854366,10.203888,13.84038,10.502406,15.586258,10.321486,17.332136,11.434144,18.444794,12.70963,21.93655,11.12658,21.339514,10.348624,21.176686,9.335472,8.512286,13.442356,10.22198,11.615064
24,'KS001j.JPG',OTKA,NEW,,KS001j.JPG,40.23712,27.316256,42.911264,26.49152,43.61104,26.466528,43.36112,27.4912,45.585408,27.641152,48.409504,29.340608,48.23456,28.86576,50.958688,29.49056,52.60816,28.815776,51.458528,28.265952,51.833408,25.891712,47.184896,25.691776,40.98688,25.816736,41.036864,27.091328,42.11152,26.916384,43.136192,27.066336,45.11056,26.966368,46.98496,28.140992,47.659744,28.965728,50.758752,27.391232,50.658784,26.61648,51.283584,26.191616,37.712928,28.815776,39.162464,27.99104
38,'KS002j.JPG',OTKA,NEW,,KS002j.JPG,41.060972,27.455258,43.499272,26.016661,44.352677,25.992278,44.303911,27.260194,46.693445,26.967598,49.765703,28.77194,49.229277,28.137982,51.789492,28.747557,53.15494,27.869769,52.228386,27.528407,51.862641,25.065724,47.30302,24.895043,41.93876,25.60215,41.816845,27.260194,42.792165,26.748151,44.035698,26.8213,45.644976,26.065427,47.449318,27.30896,48.839149,28.601259,51.545662,27.016364,51.155534,26.211725,51.326215,25.309554,39.33479637,29.31137282,40.59385302,27.92248408
2,'KS003j.JPG',OTKA,NEW,,KS003j.JPG,39.287424,29.665504,41.911584,28.36592,42.961248,28.36592,42.461408,29.665504,44.86064,29.665504,47.809696,31.264992,47.809696,30.840128,50.333888,31.48992,51.35856,31.040064,50.333888,30.140352,50.308896,27.466208,45.810336,27.341248,40.512032,27.716128,40.337088,29.065696,41.636672,28.86576,42.061536,29.190656,44.160864,28.765792,46.035264,29.840448,46.884992,30.590208,49.784064,29.390592,49.434176,28.440896,49.809056,27.816096,37.063136,31.789824,38.86256,30.065376
35,'KS005j.JPG',OTKA,NEW,,KS005j.JPG,39.9504,27.915342,42.597114,26.666892,43.096494,26.841675,43.121463,27.815466,45.468549,27.865404,48.839364,29.513358,48.364953,28.96404,50.836884,29.438451,52.085334,28.639443,51.18645,28.239939,51.43614,25.693101,46.816875,25.71807,41.024067,25.917822,40.974129,27.540807,42.19761,27.116334,42.871773,27.390993,44.69451,26.916582,46.617123,28.065156,47.69079,29.088885,50.287566,27.540807,50.037876,26.46714,50.68707,25.867884,37.553376,29.688141,39.575865,28.190001
33,'KS007j.JPG',OTKA,NEW,,KS007j.JPG,40.337088,28.091008,42.786304,26.61648,43.661024,26.966368,43.48608,27.966048,45.885312,28.016032,48.684416,29.690496,48.634432,29.11568,51.508512,29.690496,52.933056,28.965728,52.033344,28.49088,51.98336,25.891712,46.934976,25.716768,41.036864,26.216608,41.2368,27.691136,42.586368,27.391232,43.311136,27.61616,45.285504,27.416224,46.585088,28.091008,47.784704,29.315616,51.35856,27.941056,50.833728,26.941376,51.183616,26.266592,37.787904,30.190336,39.537344,28.765792
73,'KS010j.JPG',OTKA,NEW,,KS010j.JPG,35.226006,17.978418,37.930077,17.125783,38.709629,17.588642,38.319853,18.343833,40.512343,18.51436,42.607389,20.682489,42.826638,20.268352,45.457626,20.536323,46.52951,19.854215,45.823041,19.464439,45.993568,16.857812,41.779115,16.541119,36.176085,16.102621,35.737587,17.905335,36.638944,17.491198,38.027521,17.78353,39.903318,18.002779,41.072646,18.952858,41.827837,20.024742,45.238377,18.855414,44.970406,17.832252,45.384543,17.198866,33.082238,19.293912,34.811869,18.173306
61,'KS011j.JPG',OTKA,NEW,,KS011j.JPG,36.663264,28.440896,39.262432,27.316256,39.962208,27.416224,39.73728,28.465888,41.936576,28.640832,44.085888,30.86512,43.960928,30.090368,46.710048,30.640192,48.284544,29.9904,47.459808,29.74048,48.00494774,26.94415717,43.436096,26.666464,37.587968,26.766432,37.463008,28.215968,38.312736,27.966048,39.412384,28.016032,40.911904,27.891072,42.586368,29.11568,43.23616,30.040384,46.86,29.165664,46.435136,28.165984,47.184896,27.266272,34.339008,30.265312,36.263392,28.665824
75,'KS014j.JPG',OTKA,NEW,,KS014j.JPG,39.127496,18.385826,41.99548,17.079869,42.866118,17.028655,42.328371,18.360219,44.940285,18.488254,47.833876,20.588028,47.500985,19.819818,50.522611,20.4856,52.059031,19.589355,51.111572,19.230857,50.932323,16.209231,46.246242,16.209231,40.100562,16.362873,39.972527,17.873686,41.201663,17.515188,42.072301,17.873686,44.735429,17.848079,45.938958,18.795538,46.809596,19.999067,50.240934,18.462647,49.831222,17.284725,50.317755,16.516515,36.669224,20.4856,38.461714,18.846752
31,'KS015j.JPG',OTKA,NEW,,KS015j.JPG,41.473509,26.841675,44.519727,25.792977,45.293766,26.242419,45.044076,27.141303,47.391162,27.266148,50.68707,29.338575,50.512287,28.739319,52.984218,29.363544,54.207699,28.564536,52.984218,27.790497,53.383722,25.268628,48.539736,25.018938,42.4473,25.068876,42.572145,26.517078,43.545936,26.192481,44.669541,26.517078,46.766937,26.392233,48.389922,27.440931,49.538496,28.614474,52.335024,27.116334,52.085334,25.96776,53.009187,25.343535,39.101454,28.939071,40.924191,27.366024
37,'KS016j.JPG',OTKA,NEW,,KS016j.JPG,42.29445,27.837438,45.293511,26.863384,45.857437,27.376044,45.498575,28.093768,47.651747,28.170667,50.24068,30.041876,50.163781,29.606115,52.752714,30.221307,54.034364,29.324152,53.367906,28.914024,53.31664,26.581421,48.805232,26.222559,43.268504,26.299458,43.06344,27.709273,44.140026,27.401677,45.242245,27.606741,46.90839,27.581108,48.241306,28.375731,49.266626,29.529216,52.522017,28.170667,52.29132,27.273512,52.80398,26.786485,39.756783,29.452317,41.346029,28.324465
57,'KS017j.JPG',OTKA,NEW,,KS017j.JPG,39.196849,26.480407,41.925281,25.33544,42.509945,25.432884,42.363779,26.334241,44.604991,26.699656,47.650116,28.478009,47.479589,27.795901,49.69644,28.526731,51.011934,27.990789,50.232382,27.430486,50.061855,24.750776,45.335821,24.531527,40.19565,24.507166,40.220011,26.06627,41.364978,25.773938,42.168891,25.968826,44.09341,25.798299,45.749958,26.699656,46.553871,27.454847,49.550274,26.724017,49.087415,25.652133,49.45283,24.994386,36.979998,28.136955,38.612185,26.943266
22,'KS022j.JPG',OTKA,NEW,,KS022j.JPG,37.299301,26.278512,39.75101,25.088362,40.512706,25.302589,40.250873,26.207103,42.393143,26.468936,45.344715,27.778101,45.011473,27.206829,47.486985,27.992328,48.700938,27.397253,47.772621,26.754572,47.891636,24.636105,43.273854,24.326666,38.132406,24.540893,37.822967,26.1833,38.775087,25.802452,39.98904,25.802452,41.750462,25.612028,43.154839,26.254709,44.178368,27.13542,47.296561,26.326118,46.796698,25.445407,47.296561,24.826529,35.061819,27.801904,36.680423,26.635557
81,'KS023j.JPG',OTKA,NEW,,KS023j.JPG,44.815938,8.05243,47.48157,7.080585,48.370114,7.469323,48.147978,8.441168,50.619241,8.580003,53.340407,10.690295,52.979436,10.051654,55.922738,10.523693,57.422156,9.746217,56.394777,9.274178,56.672447,6.38641,52.174193,6.219808,45.926618,5.83107,45.399045,8.024663,46.565259,7.524857,47.787007,7.858061,49.70293,7.858061,51.36895,9.246411,52.229727,10.357091,55.728369,8.468935,55.506233,7.580391,56.200408,6.691847,42.20584,10.27379,44.14953,8.774372
