TPS_Num,File,Location,Year,Sex,,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
378,'IL21s.JPG',NILL,NEW,,IL21s.JPG,8.795613,9.866699,7.951452,11.055786,13.197958,13.606423,18.417233,9.921161,17.854459,9.431003,14.759202,10.175317,14.459661,11.754715,12.544414,11.382558,9.385618,10.157163,10.429473,10.465781,11.918101,10.574705,13.479345,10.511166,17.382455,10.139009,16.129829,10.611013,15.167667,11.155633,20.56009639,10.76091764,8.722997,7.951452,8.80469,8.949922
379,'IL22s.JPG',NILL,NEW,,IL22s.JPG,7.60796,10.150132,6.318318,10.781036,11.384106,14.019058,17.618922,10.76248,16.60762,10.085186,13.36032,10.697534,12.868586,12.29335,10.799592,11.996454,7.8863,11.170712,9.352224,11.36555,10.76248,11.449052,12.079956,11.337716,16.273612,10.892372,14.807688,11.235658,13.703606,11.699558,19.168348,11.977898,7.737852,8.081138,7.552292,9.250166
380,'IL24s.JPG',NILL,NEW,,IL24s.JPG,8.310253,9.738162,7.299187,10.837918,11.999757,13.809033,17.161515,10.429944,16.780148,9.959887,13.791295,10.350123,13.436535,11.97315,11.644997,11.485355,8.735965,10.429944,10.146136,10.696014,11.281368,10.802442,12.540766,10.616193,16.629375,10.518634,15.662654,10.775835,14.137186,11.35232,19.804477,11.733687,8.51424,7.866803,8.434419,9.072987
381,'IL25s.JPG',NILL,NEW,,IL25s.JPG,8.235528,10.160836,6.927424,11.026764,12.25196,14.020664,17.31856,10.879372,16.940868,10.068716,13.919332,10.63986,13.753516,12.086144,11.782148,11.726876,8.871156,10.768828,10.050292,11.063612,11.174156,11.091248,12.334868,10.96228,16.5816,10.980704,15.503796,11.367608,14.379932,11.726876,19.704468,11.782148,8.235528,8.189468,8.281588,9.340968
382,'IL27s.JPG',NILL,NEW,,IL27s.JPG,6.788262,9.768255,5.419806,10.632543,10.767588,13.765587,16.844613,10.362453,16.142379,9.615204,12.856284,9.885294,12.667221,11.622873,10.44348,11.352783,7.670556,10.317438,8.930976,10.425474,9.966321,10.470489,11.325774,10.461486,15.521172,10.470489,14.260752,10.731576,13.23441,11.172723,18.780258,11.622873,6.419139,7.697565,6.581193,8.831943
190,'KS001s.JPG',OTKA,NEW,,KS001s.JPG,25.535796,18.64654,24.240502,19.970302,30.005272,21.607212,35.613468,17.920606,34.73096,17.36548,31.471374,18.333392,31.59948,19.728324,29.25087,19.756792,25.891646,19.35824,27.215408,19.42941,28.596106,19.272836,30.119144,18.945454,34.716726,18.205286,33.748814,18.64654,32.225776,19.372474,37.947844,18.262222,25.179946,16.810354,25.421924,18.105648
165,'KS002s.JPG',OTKA,NEW,,KS002s.JPG,25.44778,17.986796,24.296736,18.99916,29.40016,20.857472,34.988964,17.667832,34.170752,17.05764,30.897904,17.653964,30.745356,19.096236,28.84544,18.86048,25.669668,18.388968,26.709768,18.51378,27.930152,18.541516,29.594312,18.180948,34.087544,17.764908,33.102916,18.180948,31.494228,18.610856,36.833408,18.3751,25.628064,16.003672,25.58646,17.445944
212,'KS003s.JPG',OTKA,NEW,,KS003s.JPG,23.322085,17.937936,22.1456,18.851442,26.796176,21.45355,32.706283,18.574622,32.028074,17.937936,28.706234,18.463894,28.221799,19.903358,26.547038,19.446605,23.792679,18.422371,25.107574,18.726873,26.284059,18.879124,27.889615,18.768396,31.460593,18.699191,30.297949,19.114421,28.900008,19.557333,34.367203,19.93104,23.502018,16.097083,23.571223,17.273568
179,'KS005s.JPG',OTKA,NEW,,KS005s.JPG,19.1541,18.4779,17.9193,19.4775,23.1819,22.3146,29.1648,18.8454,28.3857,18.3603,24.9753,18.963,24.7107,20.4918,22.9173,20.1537,19.4775,19.1394,20.9622,19.4628,22.8585,19.4775,24.1374,19.3893,28.3857,19.0806,27.0627,19.4628,25.6368,19.9038,31.3992,19.9626,19.3599,16.3023,19.3158,17.8458
181,'KS007s.JPG',OTKA,NEW,,KS007s.JPG,25.284,18.963,23.6817,20.3007,29.0325,22.5057,35.8092,19.2423,35.1771,18.5661,31.3992,19.4187,31.2963,20.9034,29.0325,20.6388,25.6221,19.3893,26.8863,19.8156,28.4151,19.9332,30.5172,19.7421,34.8831,19.2864,33.6189,19.5216,32.1048,20.3007,37.926,20.286,24.7254,17.1549,25.0488,18.6102
141,'KS010s.JPG',OTKA,NEW,,KS010s.JPG,15.599064,16.300752,14.546532,17.150874,19.674252,18.918588,25.476672,16.368222,24.397152,15.78798,21.401484,16.138824,21.482448,17.555694,19.350396,17.461236,15.976896,16.692078,17.420754,16.948464,18.8916,16.894488,20.187024,16.719066,24.370164,16.516656,23.263656,16.840512,22.184136,17.312802,27.32535,16.80003,15.868944,14.1687,15.868944,15.545088
143,'KS011s.JPG',OTKA,NEW,,KS011s.JPG,18.070004,15.795652,16.794148,16.821884,21.758892,19.62322,27.333828,17.335,27.000996,16.6416,23.71428,16.78028,23.450788,18.250288,21.537004,17.570756,18.402836,16.530656,19.928316,16.91896,21.453796,17.05764,22.74352,16.9883,26.390804,17.390472,25.503252,17.626228,24.366076,17.903588,29.788464,18.51378,17.917456,14.797156,17.931324,15.351876
139,'KS014s.JPG',OTKA,NEW,,KS014s.JPG,18.885815,18.067985,17.47733,19.44618,23.35359,22.14199,30.517175,18.219435,29.366155,17.492475,25.68592,18.249725,25.458745,20.05198,23.29301,19.41589,19.309875,18.613205,20.612345,18.825235,21.92996,18.96154,23.853375,18.825235,29.335865,18.249725,27.59419,18.74951,26.094835,19.612775,32.910085,19.400745,19.14328,15.90225,19.14328,17.47733
183,'KS015s.JPG',OTKA,NEW,,KS015s.JPG,21.263166,17.264502,20.114901,18.574875,25.369902,20.898423,30.80052,17.656263,30.246651,16.967304,27.139581,17.588718,27.072036,19.061199,24.734979,18.669438,21.952125,17.872407,22.884246,18.048024,24.100056,18.10206,25.626573,18.021006,29.503656,17.912934,28.612062,18.183114,27.598887,18.453294,32.988978,18.37224,21.033513,15.53535,21.290184,16.926777
164,'KS016s.JPG',OTKA,NEW,,KS016s.JPG,21.56451,17.678628,20.6393,18.78888,25.877412,20.539662,31.343268,17.337012,30.830844,16.909992,27.485854,17.635926,27.315046,19.187432,25.47886,18.774646,21.891892,18.233754,23.386462,18.418796,25.165712,18.333392,26.574878,18.119882,30.617334,17.764032,29.53555,18.162584,27.96981,18.632306,33.28198403,17.93878583,21.77802,15.899378,21.84919,17.123502
175,'KS017s.JPG',OTKA,NEW,,KS017s.JPG,21.204172,16.599996,19.914448,17.75104,24.712776,19.470672,30.64828,17.376604,30.149032,16.794148,27.056468,16.905092,26.363068,18.458308,24.782116,17.917456,21.70342,17.418208,22.979276,17.653964,24.47702,17.61236,25.877688,17.459812,29.524972,17.445944,28.526476,17.6817,27.541848,18.056136,32.70822616,18.36252024,20.857472,15.490556,21.01002,16.239428
192,'KS022s.JPG',OTKA,NEW,,KS022s.JPG,29.141342,19.168462,27.850734,20.429738,33.057164,22.189658,38.996894,19.256458,38.146266,18.69915,34.97841,19.271124,34.714422,20.67906,32.661182,20.38574,29.55199,19.593776,31.09192,19.72577,32.587852,19.769768,33.995788,19.623108,38.27826,19.315122,37.10498,19.784434,35.550384,20.31241,41.328788,19.94576,29.288002,17.041892,29.288002,18.611154
132,'KS023s.JPG',OTKA,NEW,,KS023s.JPG,19.756932,16.17486,18.493488,17.618796,23.713872,19.340412,29.961672,16.133208,29.211936,15.591732,25.96308,16.355352,25.727052,18.035316,23.519496,17.466072,20.076264,16.59138,20.950956,16.980132,22.269936,17.105088,23.797176,17.0079,28.975908,16.341468,27.62916,16.841292,26.712816,17.410536,32.169228,17.271696,19.770816,13.884,19.812468,15.591732
189,'KS024s.JPG',OTKA,NEW,,KS024s.JPG,23.155704,17.420754,21.954738,18.432804,27.149928,20.362446,32.628492,17.380272,31.805358,17.056416,28.782702,17.5422,28.566798,18.837624,26.826072,18.729672,23.870886,17.825574,24.977394,18.08196,26.340288,18.08196,28.013544,17.906538,31.872828,17.704128,30.860778,18.122442,29.28198,18.513768,34.531146,18.01449,23.385102,15.464124,23.452572,16.80003
145,'KS025s.JPG',OTKA,NEW,,KS025s.JPG,17.653964,17.598492,16.57226,18.707932,22.25814,20.52464,27.417036,16.613864,26.83458,16.211692,23.769752,16.932828,23.71428,18.486044,21.689552,18.361232,18.111608,17.986796,19.858976,18.014532,21.176436,17.861984,22.5355,17.626228,26.529484,16.835752,25.44778,17.237924,24.54636,17.737172,30.454128,17.348868,17.515284,15.39348,17.667832,16.960564
138,'KS032s.JPG',OTKA,NEW,,KS032s.JPG,17.76432,16.53624,16.55052,17.39304,21.46284,19.93488,27.66036,17.53584,26.88924,16.7076,23.57628,17.136,23.31924,18.50688,21.16296,18.00708,18.14988,17.05032,19.37796,17.26452,20.8488,17.3502,22.16256,17.46444,26.38944,17.62152,25.1328,17.87856,23.90472,18.22128,29.61672,18.67824,18.10704,14.50848,17.89284,15.86508
186,'KS034s.JPG',OTKA,NEW,,KS034s.JPG,23.9463,18.816,22.491,19.9626,28.4151,22.6821,34.7508,18.7866,33.8982,18.4191,30.4143,18.8454,30.2967,20.5212,28.1946,20.2125,24.4167,19.4775,25.7691,19.7127,27.5184,19.8009,29.253,19.5951,33.369,19.0659,32.1783,19.2129,30.8847,19.9185,36.8676,19.5951,24.2844,16.5816,24.255,18.1986
154,'KS035s.JPG',OTKA,NEW,,KS035s.JPG,22.872998,18.49806,21.419579,19.555092,26.337714,22.388525,32.430329,19.422963,31.71096,18.776999,28.466459,19.055938,28.158158,20.729572,26.249628,20.11297,23.225342,18.982533,24.708123,19.305515,26.469843,19.422963,27.761771,19.334877,31.241168,19.643178,29.875835,19.892755,28.686674,20.289142,33.854386,20.142332,22.711507,16.853788,22.726188,18.013587
142,'KS036s.JPG',OTKA,NEW,,KS036s.JPG,16.913268,16.791687,15.697458,17.845389,20.722806,19.85823,26.315532,16.643088,25.437447,16.089219,22.519503,16.629579,22.181778,18.23715,20.412099,17.858898,17.088885,17.115903,18.007497,17.29152,19.236816,17.413101,20.830878,17.29152,25.288848,16.737651,24.248655,17.007831,23.046354,17.602227,28.044684,17.305029,17.102394,14.738319,17.048358,16.183782
130,'KS099s.JPG',OTKA,NEW,,KS099s.JPG,16.65825,18.324075,15.61116,19.561545,20.43412,21.528805,25.95514,17.80053,25.13016,17.51496,22.11581,18.27648,22.004755,19.847115,20.02163,19.48222,17.245255,18.704835,18.59378,18.91108,19.910575,18.863485,21.03699,18.641375,24.892185,18.165425,23.82923,18.59378,22.46484,19.32357,27.779615,19.275975,16.705845,16.24576,16.737575,17.73707
194,'KS112s.JPG',OTKA,NEW,,KS112s.JPG,26.822187,18.894447,25.530259,20.391909,30.97691,22.814274,36.937396,18.776999,36.159303,18.336569,32.694587,19.246791,32.562458,21.023192,30.53648,20.582762,27.233255,19.584454,28.437097,19.936798,29.758387,20.068927,31.476064,19.878074,35.865683,19.099981,34.720565,19.569773,33.355232,20.186375,39.022098,20.171694,26.631334,17.250175,26.822187,18.512741
180,'KS113s.JPG',OTKA,NEW,,KS113s.JPG,23.122575,18.747637,21.918733,20.010203,27.321341,22.0215,33.575447,18.835723,32.650544,18.277845,29.479448,18.879766,29.083061,20.450633,27.071764,20.201056,23.709815,19.37892,25.442173,19.628497,27.042402,19.569773,28.363692,19.37892,32.709268,19.026576,31.226487,19.481687,30.037326,19.878074,35.366529,19.290834,22.740869,17.103365,23.063851,18.395293
200,'KS114s.JPG',OTKA,NEW,,KS114s.JPG,27.18912,18.76392,25.87536,19.90632,31.2732,22.19112,36.82812,18.69252,36.4854,17.87856,33.21528,18.564,32.90112,20.349,30.8448,19.90632,27.7746,19.43508,28.8456,19.46364,30.4878,19.37796,32.11572,19.12092,36.11412,18.73536,34.71468,19.00668,33.80076,19.46364,39.45564,19.2066,27.23196,16.45056,27.3462,18.04992
191,'KS115s.JPG',OTKA,NEW,,KS115s.JPG,27.93258,17.663646,26.92053,18.716178,31.886322,20.456904,37.337898,17.420754,36.555246,17.015934,33.559578,17.5422,33.357168,18.986058,31.64343,18.581238,28.310412,18.189912,29.82174,18.28437,31.225116,18.243888,32.614998,17.987502,36.63621,17.650152,35.55669,17.933526,34.301748,18.446298,40.158144,17.852562,28.027038,15.72051,28.108002,17.029428
193,'KS117s.JPG',OTKA,NEW,,KS117s.JPG,20.699796,17.299308,19.36389,18.176418,24.01932,20.281482,29.875716,17.191356,29.228004,16.66509,26.17836,17.20485,23.978838,18.2169,25.692576,18.945576,20.9157,17.798586,21.819798,17.906538,22.858836,18.041478,24.208236,17.866056,28.418364,17.623164,27.73017,17.906538,26.17836,18.500274,31.157646,18.122442,20.821242,15.356172,20.861724,16.827018
207,'KS118s.JPG',OTKA,NEW,,KS118s.JPG,24.154092,17.656263,23.086881,18.696456,28.004157,20.709297,33.988644,18.021006,33.23214,17.278011,29.976471,17.723808,29.760327,19.209798,27.679941,18.655929,24.734979,18.169605,25.93728,18.358731,27.544851,18.385749,28.855224,18.156096,33.124068,18.088551,31.989312,18.520839,30.354723,18.993654,35.650251,18.50733,24.383745,15.656931,24.383745,17.034849
204,'KS119s.JPG',OTKA,NEW,,KS119s.JPG,25.40412,18.29268,24.276,19.37796,29.3454,21.59136,35.18592,18.40692,34.68612,17.83572,31.28748,18.32124,30.93048,19.90632,28.9884,19.3494,26.08956,18.69252,27.57468,18.86388,29.00268,18.83532,30.21648,18.72108,33.8436,18.72108,32.61552,19.09236,31.416,19.54932,36.81384,19.17804,25.03284,16.67904,25.2756,18.12132
203,'KS120s.JPG',OTKA,NEW,,KS120s.JPG,20.524038,18.527422,19.217429,19.731264,24.722804,22.182991,30.962229,18.894447,30.052007,18.20444,26.660696,18.79168,26.543248,20.25978,24.355779,20.157013,21.170002,19.158705,22.535335,19.496368,24.311736,19.555092,25.618345,19.364239,30.081369,18.923809,28.789441,19.349558,27.468151,19.804669,33.164379,19.745945,20.083608,17.059322,20.494676,18.189759
209,'KS121s.JPG',OTKA,NEW,,KS121s.JPG,28.13941,19.885385,26.89752,21.08184,32.455735,23.429315,38.907505,20.127705,38.210835,19.491615,34.77292,20.279155,34.34886,21.884525,32.34972,21.38474,28.86637,20.521475,30.19913,20.854665,31.68334,20.915245,33.334145,20.74865,38.271415,20.17314,37.04467,20.551765,35.10611,21.399885,40.19483,20.77894,28.35144,17.280445,28.44231,19.02212
155,'KS333s.JPG',OTKA,NEW,,KS333s.JPG,23.201164,17.88972,22.105592,19.026896,27.736,20.857472,33.297068,17.875852,32.284704,17.459812,29.303084,17.903588,29.26148,19.373596,27.0426,19.026896,23.658808,18.416704,25.073344,18.58312,26.668164,18.555384,28.332324,18.347364,32.575932,18.070004,31.466492,18.527648,29.927144,19.0685,34.156884,18.319628,23.242768,16.003672,23.145692,17.556888
168,'KS444s.JPG',OTKA,NEW,,KS444s.JPG,27.378714,18.252476,26.169382,19.40556,31.653562,22.611696,37.812718,18.941514,37.137742,18.463406,33.53787,18.885266,33.228506,20.474272,31.091082,20.066474,27.77245,18.814956,29.291146,19.12432,30.880152,19.208692,32.62384,19.180568,36.77213,19.250878,35.098752,19.54618,33.973792,19.96804,39.65484,20.74145,27.814636,16.058804,27.688078,17.450942
163,'KS666s.JPG',OTKA,NEW,,KS666s.JPG,22.002798,18.677475,20.874825,19.688256,26.397498,22.471566,32.506131,19.0437,31.422105,18.428442,28.27257,18.941157,28.008888,20.537898,25.899432,20.083779,22.471566,19.322031,24.039009,19.571064,26.163114,19.48317,27.349683,19.365978,31.451403,19.234137,29.927907,19.571064,28.741338,19.995885,34.57164,19.702905,22.310427,16.421529,22.193235,17.857131
170,'KS777s.JPG',OTKA,NEW,,KS777s.JPG,24.51876,18.97812,23.33352,20.00628,28.31724,22.26252,34.51476,18.86388,33.8436,18.33552,30.58776,19.14948,30.24504,20.36328,28.11732,20.22048,25.0614,19.46364,26.04672,19.57788,27.40332,19.62072,29.00268,19.47792,33.42948,19.07808,32.31564,19.4922,31.07328,20.03484,36.59964,19.59216,24.67584,16.65048,24.67584,18.07848
169,'KS888s.JPG',OTKA,NEW,,KS888s.JPG,27.67017,18.818613,26.395314,20.064495,31.885887,22.498311,37.869018,18.905535,37.028772,18.326055,33.667788,18.891048,33.566379,20.803332,31.176024,20.122443,27.95991,19.253223,28.887078,19.485015,30.509622,19.55745,32.117679,19.398093,36.94185,19.021431,35.275845,19.456041,34.102398,20.13693,40.172451,19.963086,28.003371,16.558641,27.945423,18.065289
178,'KS999s.JPG',OTKA,NEW,,KS999s.JPG,24.310884,17.174508,23.130744,18.340764,28.087332,20.326176,34.029684,17.341116,33.377136,16.813524,30.211584,17.327232,29.697876,18.826704,27.879072,18.340764,25.074504,17.743752,26.31018,17.896476,27.448668,17.882592,28.906488,17.799288,32.794008,17.715984,31.641636,17.924244,30.517032,18.382416,36.35046383,18.11050399,23.908248,15.744456,24.08874,16.73022
230,'MAKA001s.JPG',MAKA,NEW,,MAKA001s.JPG,15.72228,13.96584,14.52276,15.07968,19.635,17.55012,25.58976,14.46564,24.94716,13.95156,21.22008,14.7084,21.42,15.97932,19.33512,15.59376,16.05072,14.637,17.29308,15.03684,18.90672,14.97972,20.23476,14.9226,24.71868,14.67984,23.7048,15.02256,22.03404,15.46524,27.53184,15.2082,16.09356,11.98092,16.03644,13.33752
231,'MAKA002s.JPG',MAKA,NEW,,MAKA002s.JPG,19.5636,16.46484,18.07848,17.57868,23.33352,19.9206,30.21648,16.79328,28.75992,16.15068,25.33272,16.76472,24.97572,18.40692,23.2764,17.82144,19.90632,17.09316,21.09156,17.47872,22.37676,17.37876,24.04752,17.25024,29.11692,16.87896,27.7746,17.32164,26.08956,17.73576,31.5588,17.60724,19.72068,14.36568,19.72068,15.7794
232,'MAKA003s.JPG',MAKA,NEW,,MAKA003s.JPG,15.50808,15.50808,14.0658,16.9218,19.02096,19.30656,25.08996,16.73616,24.67584,15.96504,21.44856,16.23636,20.87736,17.9214,19.19232,17.45016,15.89364,16.29348,17.55012,16.7076,18.93528,16.75044,20.47752,16.75044,24.50448,16.7076,23.00508,16.79328,21.67704,17.37876,27.08916,17.2788,15.46524,13.52316,15.6366,14.62272
233,'MAKA005s.JPG',MAKA,NEW,,MAKA005s.JPG,24.33312,16.25064,23.10504,17.60724,28.93128,19.86348,35.24304,16.79328,34.40052,16.16496,30.95904,16.66476,31.00188,18.14988,28.4886,18.09276,24.67584,16.96464,25.93248,17.19312,27.50328,17.26452,29.44536,17.05032,33.82932,16.9932,33.1296,17.25024,31.83012,17.52156,37.9848,17.4216,24.93288,14.03724,24.69012,15.4224
234,'MAKA006s.JPG',MAKA,NEW,,MAKA006s.JPG,32.94396,15.90792,31.54452,16.79328,36.39972,19.90632,42.66864,16.86468,42.14028,15.86508,38.68452,16.37916,38.35608,18.14988,36.39972,17.82144,33.35808,16.69332,34.75752,16.93608,36.47112,16.97892,37.89912,16.87896,41.85468,16.93608,40.1982,17.17884,38.94156,17.59296,44.58216,17.85,33.201,13.66596,33.21528,15.23676
235,'MAKA007s.JPG',MAKA,NEW,,MAKA007s.JPG,31.07328,16.15068,29.43108,17.45016,35.25732,19.8492,41.39772,16.55052,40.68372,15.95076,37.37076,16.422,37.14228,18.12132,35.2002,17.39304,31.15896,16.86468,32.51556,17.2074,34.11492,17.22168,35.87136,17.02176,40.36956,16.59336,39.02724,17.136,37.92768,17.5644,43.88244,17.26452,31.10184,13.9944,31.03044,15.30816
236,'MAKA008s.JPG',MAKA,NEW,,MAKA008s.JPG,17.2788,15.79368,16.09356,16.9932,21.40572,18.87816,27.47472,15.9936,26.7036,15.33672,23.40492,15.86508,23.36208,17.29308,21.23436,17.00748,17.79288,16.52196,19.30656,16.57908,21.063,16.4934,22.31964,16.3506,26.44656,16.03644,24.8472,16.47912,23.90472,16.9218,29.73096,16.73616,17.47872,13.62312,17.50728,15.19392
237,'MAKA009s.JPG',MAKA,NEW,,MAKA009s.JPG,14.09436,14.97972,12.58068,15.90792,17.53584,19.3494,24.23316,16.52196,23.54772,15.80796,19.82064,15.93648,19.66356,17.65008,17.26452,17.02176,14.50848,15.52236,16.03644,15.97932,17.66436,16.07928,18.87816,16.17924,23.19072,16.53624,22.16256,16.6362,20.60604,17.19312,26.24664,18.10704,14.12292,13.12332,14.03724,13.90872
238,'MAKA010s.JPG',MAKA,NEW,,MAKA010s.JPG,14.46564,15.43668,13.02336,16.779,18.64968,19.62072,25.31844,16.39344,24.4902,15.75084,20.7774,16.22208,20.90592,17.79288,18.54972,17.46444,14.82264,16.33632,16.1364,16.67904,17.17884,16.62192,19.19232,16.45056,24.24744,16.5648,23.0622,16.73616,21.80556,17.09316,27.10344,17.80716,14.72268,13.33752,14.75124,14.57988
239,'MAKA011s.JPG',MAKA,NEW,,MAKA011s.JPG,22.0626,15.72228,20.94876,16.33632,25.7754,19.36368,32.30136,16.72188,31.6302,16.19352,28.0602,16.32204,27.61752,17.93568,25.88964,17.26452,22.47672,16.09356,23.47632,16.422,25.37556,16.62192,26.88924,16.7076,31.43028,16.89324,29.47392,17.19312,28.28868,17.45016,34.68612,18.22128,22.23396,13.58028,22.491,14.994
240,'MAKA012s.JPG',MAKA,NEW,,MAKA012s.JPG,15.67944,15.17964,14.39424,16.45056,19.278,19.09236,25.60404,16.47912,24.97572,15.7794,21.66276,15.86508,21.61992,17.0646,19.09236,16.93608,16.32204,15.80796,17.59296,16.09356,19.04952,16.23636,20.62032,16.12212,24.51876,16.6362,23.47632,16.65048,22.4196,16.82184,27.30336,17.2788,16.30776,13.10904,16.15068,14.5656
